Id,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,SalePrice,OverallQual,ExterQual,BsmtQual,KitchenQual,MSZoning_RM,Neighborhood_NoRidge,Neighborhood_NridgHt,Exterior1st_VinylSd,Exterior2nd_VinylSd,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,GarageType_Detchd,SaleType_New,SaleCondition_Partial
2594,1985,1985,0.0,1265.0,1240,1240,2,6,0,1985.0,2.0,528.0,163000.0,6.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2595,2001,2001,86.0,1267.0,1312,1312,2,5,0,2001.0,2.0,471.0,163000.0,7.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2596,2002,2002,886.0,1922.0,1922,1922,2,6,1,2002.0,3.0,692.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2597,1996,1996,203.0,1491.0,1491,1491,2,7,1,1996.0,2.0,571.0,163000.0,5.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2598,2003,2004,94.0,1122.0,1146,2486,3,10,1,2003.0,2.0,452.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2599,2006,2007,242.0,1824.0,1824,1824,2,8,1,2006.0,3.0,932.0,163000.0,9.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2600,1953,1953,0.0,0.0,2034,2034,1,9,0,1953.0,4.0,1041.0,163000.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2601,1996,1997,134.0,920.0,936,936,0,3,0,1996.0,2.0,460.0,163000.0,5.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2602,1972,1972,0.0,546.0,546,1092,1,5,0,1972.0,1.0,253.0,163000.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2603,1970,1970,0.0,530.0,530,992,1,4,0,1970.0,1.0,297.0,163000.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2604,1970,1970,189.0,546.0,546,1092,1,5,0,1979.0,0.0,0.0,163000.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2605,1976,1976,0.0,546.0,546,1092,1,6,0,1976.0,1.0,286.0,163000.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2606,1977,1977,144.0,923.0,1008,1008,1,4,1,1977.0,2.0,678.0,163000.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2607,1977,1977,0.0,1244.0,1356,1356,2,6,1,1977.0,2.0,528.0,163000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2608,1977,1994,0.0,1160.0,1676,1676,1,6,2,1977.0,2.0,672.0,163000.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2609,1977,1977,0.0,716.0,716,1432,1,6,1,1977.0,2.0,531.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2610,1971,1971,0.0,796.0,796,796,1,5,0,1979.0,0.0,0.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2611,1961,1961,198.0,1396.0,1608,1608,1,6,0,1961.0,1.0,444.0,163000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2612,1976,2003,0.0,1090.0,1178,1178,1,6,0,1976.0,2.0,502.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2613,1983,1983,0.0,816.0,816,816,1,4,0,1983.0,1.0,264.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2614,1984,1984,0.0,864.0,887,887,1,5,0,1984.0,1.0,288.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2615,1954,1954,28.0,1178.0,1293,1293,2,5,0,1954.0,2.0,452.0,163000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2616,1956,1956,244.0,1008.0,1024,1024,1,5,2,1956.0,1.0,313.0,163000.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2617,1957,1957,302.0,1617.0,1797,1797,1,7,1,1957.0,3.0,963.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2618,1957,1957,902.0,1705.0,1390,1390,1,4,2,1957.0,2.0,550.0,163000.0,5.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2619,1969,1969,434.0,1851.0,1851,1851,2,8,1,1969.0,2.0,506.0,163000.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2620,1997,1998,0.0,813.0,813,1525,2,6,1,1997.0,2.0,400.0,163000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2621,1995,1995,0.0,781.0,781,1671,2,7,1,1995.0,2.0,423.0,163000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2622,1996,1996,0.0,821.0,821,1776,2,7,1,1996.0,2.0,443.0,163000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2623,2005,2005,216.0,1074.0,1074,2064,2,7,1,2005.0,2.0,527.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2624,2005,2006,248.0,1700.0,1700,2212,2,9,1,2006.0,3.0,773.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2625,1994,1994,0.0,2062.0,2079,2687,2,9,0,1994.0,2.0,618.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2626,1993,1994,112.0,1160.0,1169,1169,2,6,1,1993.0,2.0,402.0,163000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2627,1987,1987,0.0,1191.0,1204,1204,2,5,0,1987.0,2.0,461.0,163000.0,7.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2628,2005,2006,600.0,1398.0,1414,2798,3,11,1,2005.0,3.0,670.0,163000.0,8.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2629,2006,2006,662.0,1528.0,1528,3390,3,10,1,2006.0,3.0,758.0,163000.0,9.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2630,2006,2006,184.0,1094.0,1102,2473,2,11,1,2006.0,3.0,675.0,163000.0,8.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2631,2006,2006,734.0,1850.0,1850,2698,2,11,1,2006.0,3.0,736.0,163000.0,9.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2632,2005,2006,550.0,1390.0,1390,2795,3,10,1,2005.0,3.0,660.0,163000.0,8.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2633,2005,2005,230.0,1714.0,1714,1714,2,7,1,2005.0,2.0,517.0,163000.0,8.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2634,2005,2005,420.0,1910.0,2000,2000,2,8,2,2005.0,3.0,722.0,163000.0,8.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2635,1980,1980,130.0,988.0,1102,1102,1,5,1,1980.0,2.0,582.0,163000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2636,1978,1978,68.0,945.0,945,1857,2,8,1,1978.0,2.0,482.0,163000.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2637,1976,1976,252.0,1047.0,1083,1083,1,5,1,1976.0,2.0,596.0,163000.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2638,2005,2006,0.0,960.0,960,2318,2,8,1,2005.0,2.0,541.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2639,1975,2000,248.0,675.0,1109,1875,3,8,1,1975.0,2.0,485.0,163000.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2640,1974,1974,176.0,1103.0,1103,1103,2,6,0,1974.0,2.0,462.0,163000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2641,1971,1971,0.0,864.0,874,874,1,5,0,1995.0,2.0,576.0,163000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2642,2002,2002,0.0,1487.0,1419,1419,2,4,0,2002.0,2.0,543.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2643,1973,1973,514.0,525.0,525,1092,1,6,0,1973.0,2.0,440.0,163000.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2644,1973,1973,200.0,765.0,765,1365,1,7,1,1973.0,2.0,440.0,163000.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2645,1972,1972,380.0,494.0,494,1030,1,6,0,1973.0,1.0,264.0,163000.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2646,1972,1972,504.0,483.0,483,948,1,5,0,1972.0,1.0,264.0,163000.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2647,1972,1972,504.0,525.0,525,1092,1,6,0,1972.0,1.0,264.0,163000.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2648,1975,1975,0.0,1069.0,1069,1069,2,4,1,1975.0,2.0,440.0,163000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2649,1967,1975,0.0,943.0,1387,1387,1,6,1,1974.0,1.0,300.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2650,1976,1976,0.0,1055.0,1055,1055,2,4,0,1976.0,1.0,319.0,163000.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2651,1976,1976,0.0,855.0,855,1456,2,6,1,1976.0,2.0,460.0,163000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2652,2006,2006,215.0,1738.0,1738,2589,2,11,1,2006.0,3.0,831.0,163000.0,8.0,3.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2653,2004,2004,232.0,1618.0,1618,1618,2,6,1,2004.0,3.0,880.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2654,2006,2006,206.0,1721.0,1740,1740,2,8,0,2006.0,3.0,874.0,163000.0,6.0,3.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2655,2005,2005,568.0,1868.0,1868,1868,2,7,1,2005.0,3.0,1085.0,163000.0,8.0,4.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2656,2005,2006,525.0,1090.0,1117,2206,2,10,1,2005.0,3.0,670.0,163000.0,8.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2657,2005,2006,385.0,1606.0,1625,2091,2,8,1,2005.0,2.0,521.0,163000.0,8.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2658,2005,2006,0.0,1209.0,1209,2253,2,8,1,2005.0,2.0,575.0,163000.0,7.0,3.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2659,2006,2006,0.0,1054.0,1054,2389,2,10,1,2006.0,3.0,672.0,163000.0,7.0,3.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2660,2005,2006,142.0,1524.0,1544,2358,2,10,1,2005.0,3.0,784.0,163000.0,7.0,3.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2661,2005,2006,430.0,1792.0,1792,1792,2,6,1,2005.0,3.0,925.0,163000.0,8.0,4.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2662,2004,2005,674.0,1780.0,1780,1780,2,7,1,2004.0,3.0,816.0,163000.0,8.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2663,2004,2004,112.0,1420.0,1426,1914,2,9,1,2004.0,3.0,746.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2664,2005,2005,278.0,1560.0,1565,1565,2,6,1,2005.0,2.0,556.0,163000.0,8.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2665,2006,2006,518.0,1686.0,1686,1686,2,6,1,2006.0,3.0,899.0,163000.0,8.0,3.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2666,2006,2006,572.0,1666.0,1666,1666,2,6,1,2006.0,2.0,575.0,163000.0,8.0,4.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2667,2005,2006,0.0,728.0,728,1456,2,8,1,2005.0,2.0,390.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2668,2006,2006,0.0,738.0,738,1492,2,8,0,2006.0,2.0,440.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2669,2006,2006,0.0,1326.0,1326,1326,2,6,0,2006.0,2.0,427.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2670,2004,2005,236.0,1052.0,1052,2373,2,9,1,2004.0,3.0,632.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2671,2006,2006,0.0,738.0,738,1492,2,8,0,2006.0,2.0,440.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2672,2006,2006,14.0,1220.0,1364,1364,2,6,1,2006.0,2.0,437.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2673,2002,2002,40.0,1368.0,1511,1511,2,5,1,2002.0,2.0,398.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2674,2004,2004,18.0,1365.0,1548,1548,2,7,1,2004.0,2.0,388.0,163000.0,6.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2675,2005,2006,14.0,1142.0,1142,1142,2,6,0,2005.0,2.0,440.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2676,2004,2005,0.0,848.0,848,1598,2,7,1,2004.0,2.0,433.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2677,2000,2000,0.0,982.0,1008,1889,2,9,1,2000.0,2.0,431.0,163000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2678,2006,2006,0.0,1035.0,1082,2322,3,8,0,2006.0,3.0,617.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2679,1998,1998,242.0,1044.0,1079,1976,2,7,1,1998.0,3.0,885.0,163000.0,7.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2680,2000,2000,322.0,1160.0,1205,2234,2,7,1,2000.0,3.0,768.0,163000.0,7.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2681,2000,2000,877.0,1540.0,1540,2855,2,9,1,2000.0,3.0,774.0,163000.0,8.0,3.0,5.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2682,1995,1995,397.0,1342.0,1358,2726,2,9,1,1995.0,3.0,725.0,163000.0,7.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2683,1993,1994,738.0,1733.0,1933,3500,3,11,1,1993.0,3.0,959.0,163000.0,8.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2684,1994,1995,501.0,1290.0,1305,2494,2,9,1,1994.0,3.0,803.0,163000.0,7.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2685,1993,1993,420.0,1286.0,1565,2799,2,8,1,1993.0,3.0,704.0,163000.0,7.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2686,2005,2006,192.0,1100.0,1116,1964,2,8,1,2005.0,2.0,760.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2687,2006,2006,0.0,1670.0,1670,1670,2,6,1,2006.0,3.0,928.0,163000.0,7.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2688,2006,2006,60.0,1504.0,1504,1504,2,7,0,2006.0,2.0,510.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2689,2006,2006,0.0,1278.0,1278,1278,2,5,0,2006.0,2.0,584.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2690,2006,2006,0.0,2036.0,2036,2640,3,11,1,2006.0,3.0,792.0,163000.0,8.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2691,2005,2005,0.0,858.0,858,1716,2,7,0,2005.0,2.0,615.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2692,2005,2005,0.0,1142.0,1142,1142,1,5,0,1979.0,0.0,0.0,163000.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2693,2005,2006,118.0,1400.0,1400,1400,2,6,0,2005.0,2.0,612.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2694,2005,2006,0.0,1131.0,1131,1131,1,6,0,1979.0,0.0,0.0,163000.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2695,2005,2005,172.0,891.0,891,1686,2,8,0,2005.0,2.0,462.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2696,2005,2005,96.0,784.0,831,1585,2,7,0,2005.0,2.0,449.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2697,1997,1998,0.0,941.0,941,1837,2,7,0,1997.0,2.0,688.0,163000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2698,1992,1993,0.0,836.0,844,1731,2,7,0,1992.0,2.0,462.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2699,1990,1991,0.0,1398.0,1398,1398,2,5,0,1990.0,2.0,542.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2700,1991,1991,0.0,1217.0,1217,1217,2,5,0,1991.0,2.0,484.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2701,1994,1994,0.0,636.0,636,1320,2,6,0,1994.0,2.0,472.0,163000.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2702,1962,1962,51.0,988.0,988,988,1,6,0,1977.0,2.0,624.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2703,1977,1977,0.0,0.0,1286,1654,2,10,0,1977.0,2.0,528.0,163000.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2704,1962,2002,0.0,864.0,1211,1211,1,6,1,1972.0,2.0,576.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2705,1965,1965,0.0,984.0,984,984,1,5,0,1965.0,1.0,310.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2706,1968,1968,90.0,882.0,909,909,1,5,0,1968.0,1.0,294.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2707,1963,1963,0.0,925.0,925,925,1,5,0,1990.0,2.0,484.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2708,1965,1965,0.0,1024.0,1024,1024,1,5,0,1965.0,1.0,308.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2709,1964,1964,0.0,912.0,912,912,1,6,0,1979.0,0.0,0.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2710,1967,1967,0.0,912.0,941,941,1,6,1,1967.0,1.0,288.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2711,1974,1974,145.0,1748.0,2151,2646,2,9,4,1974.0,2.0,550.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2712,1992,1993,692.0,1334.0,1520,2826,2,9,3,1992.0,3.0,888.0,163000.0,7.0,3.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2713,2004,2004,0.0,1143.0,1143,1143,1,5,1,2004.0,2.0,588.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2714,2005,2005,0.0,600.0,520,1223,2,4,0,2005.0,2.0,480.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2715,2000,2000,513.0,756.0,768,1524,2,4,0,2000.0,2.0,440.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2716,2003,2003,0.0,530.0,530,1080,2,4,0,2003.0,2.0,496.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
